episode,total_reward,rps,avg_reward_100,avg_rps_100,epsilon,loss
1793,4.3475,0.0869,8.8467,0.1769,0.05,1.008676
1794,3.3621,0.0672,8.7117,0.1742,0.05,0.871694
1795,7.5864,0.1517,8.7067,0.1741,0.05,1.053954
1796,12.0121,0.2402,8.5719,0.1714,0.05,1.037715
1797,24.5237,0.4905,8.75,0.175,0.05,1.143224
1798,4.7305,0.0946,8.6594,0.1732,0.05,0.870003
1799,4.8348,0.0967,8.6297,0.1726,0.05,0.946445
1800,3.1568,0.0631,8.5789,0.1716,0.05,0.890283
1801,6.2486,0.125,8.3086,0.1662,0.05,1.096456
1802,12.3478,0.247,8.3597,0.1672,0.05,1.019142
1803,8.865,0.1773,8.3813,0.1676,0.05,0.928189
1804,6.2066,0.1241,8.4045,0.1681,0.05,0.919222
1805,3.7008,0.074,8.3762,0.1675,0.05,1.017966
1806,6.6193,0.1324,8.3857,0.1677,0.05,0.914686
1807,5.0451,0.1009,8.3854,0.1677,0.05,0.936855
1808,5.5136,0.1103,8.3573,0.1671,0.05,1.087779
1809,3.7957,0.0759,8.3043,0.1661,0.05,0.903828
1810,5.1733,0.1035,8.2818,0.1656,0.05,1.17864
1811,5.4017,0.108,8.2834,0.1657,0.05,0.991827
1812,6.5409,0.1308,8.2657,0.1653,0.05,0.839852
1813,5.4664,0.1093,7.9884,0.1598,0.05,1.085991
1814,2.8562,0.0571,7.9596,0.1592,0.05,1.188168
1815,9.6734,0.1935,7.9861,0.1597,0.05,1.124453
1816,4.7807,0.0956,7.9939,0.1599,0.05,0.988271
1817,4.2697,0.0854,7.9968,0.1599,0.05,1.051561
1818,4.3301,0.0866,7.9878,0.1598,0.05,1.034066
1819,5.1709,0.1034,7.9964,0.1599,0.05,0.983777
1820,3.183,0.0637,7.9844,0.1597,0.05,1.02136
1821,7.1209,0.1424,7.9942,0.1599,0.05,1.016439
1822,5.2292,0.1046,8.0031,0.1601,0.05,1.009494
1823,10.0682,0.2014,8.0301,0.1606,0.05,0.923043
1824,3.0254,0.0605,7.7967,0.1559,0.05,1.011045
1825,4.8263,0.0965,7.7904,0.1558,0.05,1.120008
1826,7.4395,0.1488,7.776,0.1555,0.05,0.987166
1827,12.053,0.2411,7.8427,0.1569,0.05,0.886791
1828,6.1225,0.1225,7.8647,0.1573,0.05,0.921691
1829,4.7764,0.0955,7.6282,0.1526,0.05,0.917874
1830,4.5355,0.0907,7.5945,0.1519,0.05,1.013737
1831,12.9669,0.2593,7.6774,0.1535,0.05,0.978826
1832,8.6527,0.1731,7.7161,0.1543,0.05,1.100616
1833,6.6636,0.1333,7.7171,0.1543,0.05,1.120091
1834,1.0251,1.0251,7.6429,0.1629,0.05,2.089234
1835,4.3387,0.0868,7.6244,0.1625,0.05,0.989482
1836,3.5909,0.0718,7.5888,0.1618,0.05,1.053221
1837,4.3392,0.0868,7.4091,0.1582,0.05,1.030234
1838,5.994,0.1199,7.4064,0.1582,0.05,0.963393
1839,9.6048,0.1921,7.4179,0.1584,0.05,1.003172
1840,6.864,0.1373,7.3038,0.1561,0.05,0.979726
1841,5.7218,0.1144,7.2918,0.1559,0.05,1.058593
1842,6.4607,0.1292,7.3115,0.1563,0.05,0.876318
1843,3.4885,0.0698,7.1468,0.153,0.05,0.881916
1844,5.8882,0.1178,7.1446,0.1529,0.05,1.050099
1845,5.6479,0.113,7.1276,0.1526,0.05,0.994166
1846,7.7564,0.1551,7.1306,0.1527,0.05,1.201001
1847,6.2368,0.1247,7.1081,0.1522,0.05,1.102099
1848,7.927,0.1585,7.0038,0.1501,0.05,0.995519
1849,6.9904,0.1398,6.956,0.1492,0.05,1.054831
1850,4.5365,0.0907,6.9432,0.1489,0.05,1.208281
1851,13.5437,0.2709,6.9657,0.1494,0.05,0.962985
1852,4.8257,0.0965,6.9653,0.1494,0.05,0.897435
1853,4.8046,0.0961,6.7597,0.1452,0.05,1.021416
1854,4.6226,0.0925,6.7593,0.1452,0.05,0.939298
1855,4.8476,0.097,6.7333,0.1447,0.05,1.104084
1856,9.2695,0.1854,6.7646,0.1453,0.05,1.061048
1857,13.5652,0.2713,6.8384,0.1468,0.05,0.97618
1858,5.5889,0.1118,6.8197,0.1464,0.05,0.824849
1859,6.5213,0.1304,6.8009,0.1461,0.05,0.990484
1860,11.2393,0.3306,6.8593,0.1483,0.05,1.24748
1861,3.7451,0.0749,6.8075,0.1473,0.05,1.041005
1862,6.314,0.1263,6.8173,0.1474,0.05,1.062268
1863,15.5005,0.31,6.8862,0.1488,0.05,1.176144
1864,15.5359,0.3107,6.9865,0.1508,0.05,1.020603
1865,9.677,0.1935,7.0281,0.1517,0.05,1.077235
1866,4.7298,0.0946,6.9887,0.1509,0.05,0.937453
1867,4.5618,0.0912,6.9878,0.1509,0.05,1.024128
1868,24.0488,0.481,7.2055,0.1552,0.05,0.967879
1869,5.682,0.1136,7.1674,0.1545,0.05,1.046815
1870,5.4879,0.1098,7.1697,0.1545,0.05,1.047142
1871,4.237,0.0847,7.123,0.1536,0.05,1.091899
1872,11.9208,0.2384,7.1884,0.1549,0.05,0.978177
1873,4.9875,0.0998,7.121,0.1535,0.05,1.104478
1874,4.729,0.0946,7.1235,0.1536,0.05,1.041118
1875,3.7565,0.0751,7.1049,0.1532,0.05,1.010203
1876,4.8593,0.0972,7.0891,0.1529,0.05,0.991533
1877,3.2361,0.0647,7.0869,0.1528,0.05,0.91636
1878,8.6275,0.1726,6.9271,0.1496,0.05,0.939888
1879,5.1095,0.1022,6.9116,0.1493,0.05,0.924236
1880,4.4647,0.0893,6.886,0.1488,0.05,1.156325
1881,18.619,0.3724,6.9975,0.1511,0.05,1.000298
1882,3.7832,0.0757,6.9691,0.1505,0.05,0.966713
1883,7.3721,0.1474,6.9857,0.1508,0.05,1.155226
1884,5.2372,0.1047,7.0005,0.1511,0.05,1.006705
1885,4.819,0.0964,7.0111,0.1513,0.05,1.012592
1886,8.6363,0.1727,6.9574,0.1503,0.05,0.978817
1887,7.7428,0.1549,6.9607,0.1503,0.05,1.078599
1888,5.698,0.114,6.9358,0.1498,0.05,1.180672
1889,5.3112,0.1062,6.951,0.1501,0.05,1.306604
1890,7.0304,0.1406,6.8671,0.1484,0.05,0.947536
1891,7.9557,0.1591,6.8979,0.1491,0.05,0.926772
1892,31.2637,0.6253,7.1314,0.1537,0.05,0.975536
1893,3.825,0.0765,7.1262,0.1536,0.05,0.900174
1894,6.8359,0.1367,7.1609,0.1543,0.05,0.890204
1895,5.3859,0.1077,7.1389,0.1539,0.05,1.042094
1896,26.7462,0.5349,7.2863,0.1568,0.05,1.045328
1897,8.5555,0.1711,7.1266,0.1536,0.05,1.108627
1898,11.227,0.2245,7.1915,0.1549,0.05,1.087178
1899,3.8662,0.0773,7.1819,0.1547,0.05,0.984351
1900,5.9805,0.1196,7.2101,0.1553,0.05,0.853824
1901,7.0587,0.1412,7.2182,0.1555,0.05,1.017609
1902,5.8128,0.1163,7.1529,0.1542,0.05,1.033334
1903,6.3967,0.1279,7.1282,0.1537,0.05,0.843279
1904,8.7982,0.176,7.1541,0.1542,0.05,0.798002
1905,9.29,0.1858,7.21,0.1553,0.05,0.987978
1906,3.1669,0.0633,7.1755,0.1546,0.05,1.103068
1907,6.6692,0.1334,7.1917,0.1549,0.05,1.008546
1908,13.8847,0.2777,7.2754,0.1566,0.05,1.013303
1909,6.6982,0.134,7.3044,0.1572,0.05,1.083874
1910,6.5437,0.1309,7.3181,0.1575,0.05,0.909934
1911,7.7741,0.1555,7.3419,0.1579,0.05,0.982063
1912,3.7498,0.075,7.3139,0.1574,0.05,1.080325
1913,4.3829,0.0877,7.3031,0.1572,0.05,1.079504
1914,5.1756,0.1035,7.3263,0.1576,0.05,1.050813
1915,4.3697,0.0874,7.2733,0.1566,0.05,1.037399
1916,5.8356,0.1167,7.2838,0.1568,0.05,0.922837
1917,7.6994,0.154,7.3181,0.1575,0.05,1.093743
1918,4.3754,0.0875,7.3186,0.1575,0.05,0.973806
1919,6.8859,0.1377,7.3357,0.1578,0.05,0.883687
1920,4.4769,0.0895,7.3487,0.1581,0.05,1.007017
1921,4.4134,0.0883,7.3216,0.1575,0.05,0.995278
1922,10.1069,0.2021,7.3704,0.1585,0.05,0.924051
1923,6.5783,0.1316,7.3355,0.1578,0.05,1.012878
1924,3.3016,0.066,7.3382,0.1579,0.05,0.989187
1925,6.0007,0.12,7.35,0.1581,0.05,0.924573
1926,24.4982,0.49,7.5206,0.1615,0.05,1.004205
1927,3.8576,0.0772,7.4386,0.1599,0.05,1.020494
1928,8.6077,0.1722,7.4635,0.1604,0.05,1.00311
1929,5.3483,0.107,7.4692,0.1605,0.05,0.994169
1930,9.4232,0.1885,7.518,0.1615,0.05,0.906423
1931,7.5479,0.151,7.4639,0.1604,0.05,0.91234
1932,4.9895,0.0998,7.4272,0.1596,0.05,0.887887
1933,6.7435,0.1349,7.428,0.1597,0.05,0.88169
1934,3.4255,0.0685,7.452,0.1501,0.05,1.028621
1935,7.7648,0.1553,7.4863,0.1508,0.05,0.906172
1936,13.1832,0.2637,7.5822,0.1527,0.05,0.936796
1937,5.5546,0.1111,7.5944,0.1529,0.05,1.147209
1938,4.3101,0.0862,7.5775,0.1526,0.05,1.106513
1939,6.7811,0.1356,7.5493,0.152,0.05,0.988423
1940,3.0792,0.0616,7.5114,0.1513,0.05,1.061237
1941,6.9257,0.1385,7.5235,0.1515,0.05,1.025906
1942,18.1081,0.3622,7.64,0.1539,0.05,0.830664
1943,10.3272,0.2065,7.7083,0.1552,0.05,1.108915
1944,10.8882,0.2178,7.7583,0.1562,0.05,0.960029
1945,5.2208,0.1044,7.7541,0.1561,0.05,1.070678
1946,5.3743,0.1075,7.7302,0.1557,0.05,0.974426
1947,4.9211,0.0984,7.7171,0.1554,0.05,0.903447
1948,19.0925,0.3819,7.8287,0.1576,0.05,0.96091
1949,7.8457,0.1569,7.8373,0.1578,0.05,0.891323
1950,7.0169,0.1403,7.8621,0.1583,0.05,0.882136
1951,5.3654,0.1073,7.7803,0.1567,0.05,0.925691
1952,6.4889,0.1298,7.797,0.157,0.05,1.060567
1953,6.5069,0.1301,7.814,0.1573,0.05,0.889671
1954,22.7993,0.456,7.9957,0.161,0.05,0.917678
1955,7.9485,0.159,8.0268,0.1616,0.05,1.047063
1956,11.8631,0.2373,8.0527,0.1621,0.05,0.858113
1957,5.0137,0.1003,7.9672,0.1604,0.05,1.044877
1958,11.5207,0.2304,8.0265,0.1616,0.05,0.916453
1959,6.8745,0.1375,8.03,0.1617,0.05,0.99324
1960,5.3342,0.1067,7.971,0.1594,0.05,0.902097
1961,6.3642,0.1273,7.9972,0.1599,0.05,1.052819
1962,4.5828,0.0917,7.9798,0.1596,0.05,0.924456
1963,5.4606,0.1092,7.8795,0.1576,0.05,1.021049
1964,7.7681,0.1554,7.8018,0.156,0.05,1.05687
1965,11.3061,0.2261,7.8181,0.1564,0.05,1.035877
1966,11.167,0.2233,7.8824,0.1576,0.05,1.11518
1967,7.5988,0.152,7.9128,0.1583,0.05,0.841005
1968,6.5994,0.132,7.7383,0.1548,0.05,0.975734
1969,3.8982,0.078,7.7205,0.1544,0.05,0.89897
1970,3.3867,0.0677,7.6995,0.154,0.05,1.006638
1971,34.2532,0.6851,7.9996,0.16,0.05,0.94366
1972,7.6316,0.1526,7.9567,0.1591,0.05,1.017869
1973,8.7101,0.1742,7.994,0.1599,0.05,0.871694
1974,18.2116,0.3642,8.1288,0.1626,0.05,0.980979
1975,5.1249,0.1025,8.1425,0.1628,0.05,0.890395
1976,4.4646,0.0893,8.1385,0.1628,0.05,0.998481
1977,8.5968,0.1719,8.1921,0.1638,0.05,0.928294
1978,8.3659,0.1673,8.1895,0.1638,0.05,1.054348
1979,6.2705,0.1254,8.2011,0.164,0.05,0.965254
1980,5.3243,0.1065,8.2097,0.1642,0.05,0.931856
1981,15.4923,0.3098,8.1784,0.1636,0.05,1.155148
1982,11.2473,0.2249,8.2531,0.1651,0.05,1.103259
1983,13.8675,0.2773,8.318,0.1664,0.05,1.03704
1984,6.7682,0.1354,8.3334,0.1667,0.05,1.047655
1985,4.1197,0.0824,8.3264,0.1665,0.05,0.995992
1986,3.2348,0.0647,8.2723,0.1654,0.05,0.997511
1987,13.3357,0.2667,8.3283,0.1666,0.05,0.958664
1988,6.1352,0.1227,8.3326,0.1667,0.05,1.050423
1989,4.4942,0.0899,8.3245,0.1665,0.05,1.064491
1990,7.9505,0.159,8.3337,0.1667,0.05,0.977165
1991,8.6055,0.1721,8.3402,0.1668,0.05,1.106034
1992,5.887,0.1177,8.0864,0.1617,0.05,1.106619
1993,4.9003,0.098,8.0972,0.1619,0.05,1.016252
1994,5.0803,0.1016,8.0796,0.1616,0.05,1.13665
1995,6.157,0.1231,8.0873,0.1617,0.05,1.038165
1996,3.233,0.0647,7.8522,0.157,0.05,0.975299
1997,4.9254,0.0985,7.8159,0.1563,0.05,1.034549
1998,5.9927,0.1199,7.7635,0.1553,0.05,1.005122
1999,3.592,0.0718,7.7608,0.1552,0.05,0.994106
2000,2.8578,0.0572,7.7296,0.1546,0.05,0.801933
2001,2.9524,0.059,7.6885,0.1538,0.05,0.974853
2002,5.8218,0.1164,7.6886,0.1538,0.05,0.962071
2003,5.084,0.1017,7.6755,0.1535,0.05,0.971011
2004,3.0683,0.0614,7.6182,0.1524,0.05,0.947978
2005,8.0361,0.1607,7.6056,0.1521,0.05,1.159814
2006,5.0196,0.1004,7.6242,0.1525,0.05,1.25116
2007,17.8813,0.3576,7.7363,0.1547,0.05,0.946258
2008,12.2865,0.2457,7.7203,0.1544,0.05,0.969547
2009,6.5132,0.1303,7.7184,0.1544,0.05,1.014719
2010,7.6409,0.1528,7.7294,0.1546,0.05,1.025627
2011,13.9756,0.2795,7.7914,0.1558,0.05,1.100895
2012,12.1036,0.2421,7.875,0.1575,0.05,0.97007
2013,5.7287,0.1146,7.8884,0.1578,0.05,1.031303
2014,9.7991,0.196,7.9347,0.1587,0.05,1.027345
2015,3.4735,0.0695,7.9257,0.1585,0.05,1.080769
2016,4.8704,0.0974,7.9161,0.1583,0.05,1.137051
2017,3.3086,0.0662,7.8721,0.1574,0.05,0.903821
2018,7.2604,0.1452,7.901,0.158,0.05,0.949937
2019,4.6253,0.0925,7.8784,0.1576,0.05,1.097021
2020,7.7989,0.156,7.9116,0.1582,0.05,1.168042
2021,11.0174,0.2203,7.9776,0.1596,0.05,0.92055
2022,28.7501,0.575,8.1641,0.1633,0.05,0.890866
2023,7.3671,0.1473,8.172,0.1634,0.05,0.929867
2024,8.8863,0.1777,8.2278,0.1646,0.05,0.93014
2025,2.6375,0.0528,8.1942,0.1639,0.05,0.946129
2026,26.7438,0.5349,8.2166,0.1643,0.05,0.909973
2027,4.1326,0.0827,8.2194,0.1644,0.05,0.98023
2028,6.2191,0.1244,8.1955,0.1639,0.05,0.952074
2029,4.8661,0.0973,8.1907,0.1638,0.05,0.931425
2030,9.068,0.1814,8.1871,0.1637,0.05,1.078864
2031,8.5349,0.1707,8.197,0.1639,0.05,1.051801
2032,7.0259,0.1405,8.2174,0.1643,0.05,1.014071
2033,4.1867,0.0837,8.1918,0.1638,0.05,1.086264
2034,3.0549,0.0611,8.1881,0.1638,0.05,1.018793
2035,17.602,0.352,8.2865,0.1657,0.05,1.261966
2036,19.4803,0.3896,8.3494,0.167,0.05,0.882566
2037,4.5612,0.0912,8.3395,0.1668,0.05,1.137635
2038,7.4801,0.1496,8.3712,0.1674,0.05,1.266412
2039,3.6911,0.0738,8.3403,0.1668,0.05,0.928295
2040,22.3611,0.4472,8.5331,0.1707,0.05,0.948852
2041,8.264,0.1653,8.5465,0.1709,0.05,1.028329
2042,7.4372,0.1487,8.4398,0.1688,0.05,1.001024
2043,21.6477,0.433,8.553,0.1711,0.05,1.108687
2044,9.4701,0.1894,8.5388,0.1708,0.05,1.130711
2045,6.763,0.1353,8.5542,0.1711,0.05,1.063529
2046,12.8017,0.256,8.6285,0.1726,0.05,1.192631
2047,2.9816,0.0596,8.6091,0.1722,0.05,1.058032
2048,3.686,0.0737,8.4551,0.1691,0.05,0.89653
2049,24.3537,0.4871,8.6201,0.1724,0.05,0.995921
2050,3.2893,0.0658,8.5829,0.1717,0.05,1.162563
2051,2.9502,0.059,8.5587,0.1712,0.05,1.071725
2052,2.7722,0.0554,8.5215,0.1704,0.05,1.050242
2053,5.1818,0.1036,8.5083,0.1702,0.05,1.124457
2054,6.0035,0.1201,8.3403,0.1668,0.05,1.129268
2055,5.2281,0.1046,8.3131,0.1663,0.05,0.94716
2056,7.5704,0.1514,8.2702,0.1654,0.05,0.992989
2057,5.8875,0.1178,8.2789,0.1656,0.05,1.042353
2058,4.1867,0.0837,8.2056,0.1641,0.05,0.98026
2059,4.8509,0.097,8.1854,0.1637,0.05,0.852996
2060,6.0921,0.1218,8.1929,0.1639,0.05,1.028909
2061,3.2888,0.0658,8.1622,0.1632,0.05,0.944412
2062,4.2068,0.0841,8.1584,0.1632,0.05,1.100206
2063,5.9346,0.1187,8.1632,0.1633,0.05,1.028821
2064,4.1851,0.0837,8.1273,0.1625,0.05,1.158651
2065,6.1819,0.1236,8.0761,0.1615,0.05,0.981341
2066,5.689,0.1138,8.0213,0.1604,0.05,1.075742
2067,4.0519,0.081,7.9858,0.1597,0.05,0.969897
2068,7.9294,0.1586,7.9991,0.16,0.05,1.257204
2069,5.1039,0.1021,8.0112,0.1602,0.05,1.020455
2070,9.8004,0.196,8.0753,0.1615,0.05,1.236461
2071,6.2106,0.1242,7.7949,0.1559,0.05,1.076891
2072,5.3471,0.1069,7.7721,0.1554,0.05,1.027793
2073,8.4629,0.1693,7.7696,0.1554,0.05,0.860981
2074,9.3459,0.1869,7.6809,0.1536,0.05,0.876827
2075,6.0427,0.1209,7.6901,0.1538,0.05,0.995853
2076,5.8876,0.1178,7.7043,0.1541,0.05,0.993354
2077,4.6073,0.0921,7.6645,0.1533,0.05,0.853131
2078,6.2989,0.126,7.6438,0.1529,0.05,0.972274
2079,4.3936,0.0879,7.625,0.1525,0.05,1.028305
2080,8.2363,0.1647,7.6541,0.1531,0.05,1.004923
2081,4.9491,0.099,7.5487,0.151,0.05,0.965867
2082,2.8861,0.0577,7.4651,0.1493,0.05,0.968063
2083,5.5742,0.1115,7.3822,0.1476,0.05,0.978694
2084,5.1302,0.1026,7.3658,0.1473,0.05,0.893223
2085,7.1445,0.1429,7.396,0.1479,0.05,1.213504
2086,2.902,0.058,7.3927,0.1479,0.05,0.983969
2087,10.6509,0.213,7.3659,0.1473,0.05,1.103882
2088,4.5879,0.0918,7.3504,0.147,0.05,0.832862
2089,5.3153,0.1063,7.3586,0.1472,0.05,0.973672
2090,6.0648,0.1213,7.3397,0.1468,0.05,1.316259
2091,2.8515,0.057,7.2822,0.1456,0.05,0.942813
2092,6.2295,0.1246,7.2856,0.1457,0.05,1.040493
2093,3.4962,0.0699,7.2716,0.1454,0.05,1.026531
2094,4.1108,0.0822,7.2619,0.1452,0.05,0.823891
2095,4.5219,0.0904,7.2455,0.1449,0.05,1.115977
2096,2.9968,0.0599,7.2432,0.1449,0.05,1.023991
2097,18.6061,0.3721,7.38,0.1476,0.05,1.117948
2098,3.6449,0.0729,7.3565,0.1471,0.05,1.065806
2099,6.0714,0.1214,7.3813,0.1476,0.05,0.934212
2100,7.6037,0.1521,7.4288,0.1486,0.05,0.939994
2101,8.5766,0.1715,7.485,0.1497,0.05,0.950294
2102,4.7933,0.0959,7.4747,0.1495,0.05,0.991457
2103,9.9056,0.1981,7.5229,0.1505,0.05,0.858773
2104,6.1482,0.123,7.5537,0.1511,0.05,1.008816
2105,5.3422,0.1068,7.5268,0.1505,0.05,0.890713
2106,2.8957,0.0579,7.5055,0.1501,0.05,1.118194
2107,4.6365,0.0927,7.3731,0.1475,0.05,1.12354
2108,7.7584,0.1552,7.3278,0.1466,0.05,0.886383
2109,5.2064,0.1041,7.3147,0.1463,0.05,0.876218
2110,3.9935,0.0799,7.2783,0.1456,0.05,0.92043
2111,12.583,0.2517,7.2643,0.1453,0.05,1.067859
2112,7.5321,0.1506,7.2186,0.1444,0.05,0.97542
2113,6.8666,0.1373,7.23,0.1446,0.05,0.879964
2114,2.9947,0.0599,7.162,0.1432,0.05,0.897753
2115,8.4794,0.1696,7.212,0.1442,0.05,0.999903
2116,15.3492,0.307,7.3168,0.1463,0.05,1.018725
2117,4.0762,0.0815,7.3245,0.1465,0.05,1.000662
2118,24.0766,0.4815,7.4927,0.1499,0.05,0.866007
2119,8.7458,0.1749,7.5339,0.1507,0.05,1.07997
2120,4.9693,0.0994,7.5056,0.1501,0.05,0.901418
2121,10.3954,0.2079,7.4993,0.15,0.05,1.07869
2122,3.2765,0.0655,7.2446,0.1449,0.05,0.913589
2123,12.635,0.2527,7.2973,0.1459,0.05,1.053473
2124,3.6703,0.0734,7.2451,0.1449,0.05,1.035561
2125,7.1805,0.1436,7.2906,0.1458,0.05,1.056632
2126,3.9126,0.0783,7.0622,0.1412,0.05,0.958439
2127,4.7112,0.0942,7.068,0.1414,0.05,0.895541
2128,17.5751,0.3515,7.1816,0.1436,0.05,1.089548
2129,5.1743,0.1035,7.1847,0.1437,0.05,0.976605
2130,7.6369,0.1527,7.1704,0.1434,0.05,0.894887
2131,8.2781,0.1656,7.1678,0.1434,0.05,0.98487
2132,3.9013,0.078,7.1365,0.1427,0.05,0.990088
2133,3.3885,0.0678,7.1286,0.1426,0.05,0.967849
2134,4.3088,0.0862,7.1411,0.1428,0.05,1.037473
2135,6.748,0.135,7.0326,0.1407,0.05,0.935116
2136,9.5563,0.1911,6.9333,0.1387,0.05,1.063391
2137,6.028,0.1206,6.948,0.139,0.05,1.00221
2138,2.7959,0.0559,6.9011,0.138,0.05,1.087564
2139,7.402,0.148,6.9383,0.1388,0.05,0.8815
2140,3.8387,0.0768,6.753,0.1351,0.05,0.830545
2141,3.965,0.0793,6.71,0.1342,0.05,0.931469
2142,11.0525,0.2211,6.7462,0.1349,0.05,1.013742
2143,11.8991,0.238,6.6487,0.133,0.05,1.00076
2144,3.8729,0.0775,6.5927,0.1319,0.05,0.894304
2145,2.8746,0.0575,6.5538,0.1311,0.05,1.04579
2146,6.4244,0.1285,6.4901,0.1298,0.05,0.855859
2147,5.3751,0.1075,6.514,0.1303,0.05,0.943931
2148,4.6362,0.0927,6.5235,0.1305,0.05,1.048383
2149,8.3605,0.1672,6.3636,0.1273,0.05,1.059028
2150,3.2268,0.0645,6.363,0.1273,0.05,0.876769
2151,11.2867,0.2257,6.4463,0.1289,0.05,0.965859
2152,7.2592,0.1452,6.4912,0.1298,0.05,1.126923
2153,3.3394,0.0668,6.4728,0.1295,0.05,0.889964
2154,8.0583,0.1612,6.4933,0.1299,0.05,0.90889
2155,5.9191,0.1184,6.5002,0.13,0.05,1.042548
2156,2.9358,0.0587,6.4539,0.1291,0.05,1.010061
2157,5.8104,0.1162,6.4531,0.1291,0.05,0.974484
2158,11.0679,0.2214,6.5219,0.1304,0.05,1.008729
2159,11.2037,0.2241,6.5854,0.1317,0.05,0.904771
2160,10.311,0.2062,6.6276,0.1326,0.05,0.95489
2161,3.1228,0.0625,6.626,0.1325,0.05,0.934892
2162,4.2538,0.0851,6.6264,0.1325,0.05,0.983166
2163,23.0527,0.4611,6.7976,0.136,0.05,0.946819
2164,9.3678,0.1874,6.8495,0.137,0.05,0.988389
2165,3.3111,0.0662,6.8207,0.1364,0.05,0.963242
2166,3.7835,0.0757,6.8017,0.136,0.05,0.89398
2167,4.4362,0.0887,6.8055,0.1361,0.05,0.910604
2168,3.5645,0.0713,6.7619,0.1352,0.05,1.028824
2169,6.8682,0.1374,6.7795,0.1356,0.05,0.981613
2170,7.2662,0.1453,6.7542,0.1351,0.05,0.853033
2171,2.9167,0.0583,6.7212,0.1344,0.05,0.788374
2172,3.2686,0.0654,6.7005,0.134,0.05,0.970064
2173,5.4691,0.1094,6.6705,0.1334,0.05,1.144355
2174,6.0889,0.1218,6.638,0.1328,0.05,0.847744
2175,8.2305,0.1646,6.6598,0.1332,0.05,0.899366
2176,2.4962,0.0499,6.6259,0.1325,0.05,0.90626
2177,6.1942,0.1239,6.6418,0.1328,0.05,0.859233
2178,26.2128,0.5243,6.8409,0.1368,0.05,0.936294
2179,4.797,0.0959,6.845,0.1369,0.05,0.725812
2180,4.2127,0.0843,6.8047,0.1361,0.05,0.822176
2181,3.4264,0.0685,6.7895,0.1358,0.05,1.049181
2182,4.2038,0.0841,6.8027,0.1361,0.05,0.841365
2183,23.4618,0.4692,6.9815,0.1396,0.05,0.943587
2184,6.2361,0.1247,6.9926,0.1399,0.05,0.988024
2185,35.9134,0.7183,7.2803,0.1456,0.05,0.858888
2186,7.9878,0.1598,7.3312,0.1466,0.05,0.894108
2187,3.5233,0.0705,7.2599,0.1452,0.05,0.876816
2188,4.5078,0.0902,7.2591,0.1452,0.05,0.867652
2189,4.0958,0.0819,7.2469,0.1449,0.05,0.756099
2190,3.5656,0.0713,7.2219,0.1444,0.05,0.944143
2191,5.5088,0.1102,7.2485,0.145,0.05,0.871807
2192,4.4962,0.0899,7.2311,0.1446,0.05,0.835845
2193,16.6546,0.3331,7.3627,0.1473,0.05,1.065592
2194,6.3232,0.1265,7.3848,0.1477,0.05,0.941257
2195,7.7865,0.1557,7.4175,0.1483,0.05,0.86963
2196,4.8881,0.0978,7.4364,0.1487,0.05,0.788221
2197,6.1614,0.1232,7.312,0.1462,0.05,0.941353
2198,9.9392,0.1988,7.3749,0.1475,0.05,1.018301
2199,4.1937,0.0839,7.3561,0.1471,0.05,0.903612
2200,3.4319,0.0686,7.3144,0.1463,0.05,0.766365
2201,3.2743,0.0655,7.2614,0.1452,0.05,0.891321
2202,4.7129,0.0943,7.2606,0.1452,0.05,0.826767
2203,3.1169,0.0623,7.1927,0.1439,0.05,0.897739
2204,4.0437,0.0809,7.1716,0.1434,0.05,0.790592
2205,6.5275,0.1305,7.1835,0.1437,0.05,0.730992
2206,4.0111,0.0802,7.1946,0.1439,0.05,0.83344
2207,3.1687,0.0634,7.18,0.1436,0.05,0.896862
2208,4.1168,0.0823,7.1436,0.1429,0.05,0.707189
2209,5.3969,0.1079,7.1455,0.1429,0.05,0.908865
2210,5.9491,0.119,7.165,0.1433,0.05,0.754048
2211,10.5917,0.2118,7.1451,0.1429,0.05,0.718199
2212,5.2202,0.1044,7.122,0.1424,0.05,0.915712
2213,7.5589,0.1512,7.1289,0.1426,0.05,0.739264
2214,3.9856,0.0797,7.1388,0.1428,0.05,0.730285
2215,2.4132,0.0483,7.0782,0.1416,0.05,0.812424
2216,5.1012,0.102,6.9757,0.1395,0.05,1.011207
2217,3.6486,0.073,6.9714,0.1394,0.05,0.917291
2218,2.5543,0.0511,6.7562,0.1351,0.05,0.895048
2219,4.037,0.0807,6.7091,0.1342,0.05,0.859324
2220,5.1749,0.1035,6.7111,0.1342,0.05,0.730881
2221,3.8446,0.0769,6.6456,0.1329,0.05,0.847089
2222,11.068,0.2214,6.7236,0.1345,0.05,0.844923
2223,8.1597,0.1632,6.6788,0.1336,0.05,0.757522
2224,4.2262,0.0845,6.6844,0.1337,0.05,0.722308
2225,6.6975,0.134,6.6795,0.1336,0.05,0.880682
2226,4.1889,0.0838,6.6823,0.1336,0.05,0.862121
2227,3.2763,0.0655,6.6679,0.1334,0.05,0.842167
2228,6.0037,0.1201,6.5522,0.131,0.05,0.784464
2229,2.6111,0.0522,6.5266,0.1305,0.05,0.817363
2230,3.4853,0.0697,6.4851,0.1297,0.05,0.723203
2231,6.0493,0.121,6.4628,0.1293,0.05,0.731538
2232,4.1262,0.0825,6.465,0.1293,0.05,0.794452
2233,3.3738,0.0675,6.4649,0.1293,0.05,0.78719
