episode,total_reward,rps,avg_reward_100,avg_rps_100,epsilon,loss
1766,4.9363,0.0987,8.9956,0.1799,0.05,1.410783
1767,4.6296,0.0926,8.9671,0.1793,0.05,1.159856
1768,6.8235,0.1365,8.9897,0.1798,0.05,1.274589
1769,5.8766,0.1175,8.9863,0.1797,0.05,1.501579
1770,7.657,0.1531,8.6626,0.1733,0.05,1.375672
1771,5.5303,0.1106,8.655,0.1731,0.05,1.371078
1772,5.5299,0.1106,8.6693,0.1734,0.05,1.555501
1773,9.5328,0.1907,8.7167,0.1743,0.05,1.266198
1774,5.5384,0.1108,8.4164,0.1683,0.05,1.440139
1775,4.688,0.0938,8.3979,0.168,0.05,1.315855
1776,5.8756,0.1175,8.2235,0.1645,0.05,1.179398
1777,5.8083,0.1162,7.9416,0.1588,0.05,1.526359
1778,7.4404,0.1488,7.9391,0.1588,0.05,1.240497
1779,6.7221,0.1344,7.937,0.1587,0.05,1.418085
1780,3.4755,0.0695,7.9277,0.1586,0.05,1.587289
1781,18.6164,0.3723,8.0532,0.1611,0.05,1.24362
1782,3.205,0.0641,8.0162,0.1603,0.05,1.525682
1783,2.5748,0.0515,7.9797,0.1596,0.05,1.660577
1784,6.1428,0.1229,8.0064,0.1601,0.05,1.241601
1785,6.3243,0.1265,8.0092,0.1602,0.05,1.188623
1786,4.9538,0.0991,7.9886,0.1598,0.05,1.40377
1787,37.4476,0.749,8.1441,0.1629,0.05,1.418111
1788,7.0374,0.1407,8.1709,0.1634,0.05,1.359215
1789,20.0263,0.4005,8.3086,0.1662,0.05,1.403025
1790,9.9616,0.1992,8.3561,0.1671,0.05,1.420852
1791,6.7331,0.1347,8.3707,0.1674,0.05,1.230206
1792,8.4531,0.1691,8.3892,0.1678,0.05,1.516775
1793,19.6977,0.394,8.5128,0.1703,0.05,1.408176
1794,6.1279,0.1226,8.5227,0.1705,0.05,1.548247
1795,6.4101,0.1282,8.5484,0.171,0.05,1.558225
1796,3.8485,0.077,8.5319,0.1706,0.05,1.48281
1797,4.665,0.0933,8.5142,0.1703,0.05,1.467916
1798,6.0599,0.1212,8.4375,0.1688,0.05,1.500382
1799,13.8106,0.2762,8.5181,0.1704,0.05,1.172318
1800,5.5419,0.1108,8.5314,0.1706,0.05,1.209287
1801,12.5548,0.2511,8.5145,0.1703,0.05,1.275971
1802,7.7612,0.1552,8.5191,0.1704,0.05,1.385519
1803,2.7946,0.0559,8.4931,0.1699,0.05,1.333035
1804,25.4584,0.5092,8.6703,0.1734,0.05,1.346796
1805,3.1022,0.062,8.3821,0.1676,0.05,1.4512
1806,2.6232,0.0525,8.3539,0.1671,0.05,1.226232
1807,5.9317,0.1186,8.3019,0.166,0.05,1.432279
1808,7.6577,0.1532,8.326,0.1665,0.05,1.574947
1809,6.187,0.1237,8.3545,0.1671,0.05,1.367923
1810,3.8521,0.077,8.3468,0.1669,0.05,1.462215
1811,7.8182,0.1564,8.3216,0.1664,0.05,1.589097
1812,6.3566,0.1271,8.3224,0.1664,0.05,1.399961
1813,2.6334,0.0527,8.3271,0.1665,0.05,1.302024
1814,7.2069,0.1441,8.3136,0.1663,0.05,1.236267
1815,3.6289,0.0726,8.2156,0.1643,0.05,1.830421
1816,2.7052,0.0541,8.2011,0.164,0.05,1.252265
1817,6.2593,0.1252,8.194,0.1639,0.05,1.42348
1818,7.3367,0.1467,8.1871,0.1637,0.05,1.280223
1819,2.3808,0.0476,8.0952,0.1619,0.05,1.321531
1820,7.2117,0.1442,8.1101,0.1622,0.05,1.209389
1821,14.5776,0.2916,8.1663,0.1633,0.05,1.495899
1822,4.5439,0.0909,8.1842,0.1637,0.05,1.355771
1823,4.7028,0.0941,8.149,0.163,0.05,1.397573
1824,5.1173,0.1023,8.1163,0.1623,0.05,1.289938
1825,4.0019,0.08,8.122,0.1624,0.05,1.280063
1826,8.9961,0.1799,8.1568,0.1631,0.05,1.386988
1827,7.7842,0.1557,8.1936,0.1639,0.05,1.34145
1828,8.9878,0.1798,8.0965,0.1619,0.05,1.368599
1829,7.4515,0.149,8.1106,0.1622,0.05,1.410482
1830,15.4314,0.3086,8.1418,0.1628,0.05,1.497225
1831,4.6926,0.0939,8.0798,0.1616,0.05,1.249298
1832,4.0066,0.0801,8.0754,0.1615,0.05,1.39195
1833,3.7914,0.0758,8.0235,0.1605,0.05,1.272477
1834,30.0193,0.6004,8.2238,0.1645,0.05,1.116388
1835,4.0153,0.0803,8.1776,0.1636,0.05,1.460714
1836,4.2979,0.086,8.1546,0.1631,0.05,1.215717
1837,4.2988,0.086,8.1308,0.1626,0.05,1.316722
1838,9.2525,0.1851,7.9781,0.1596,0.05,1.281465
1839,5.5786,0.1116,7.9942,0.1599,0.05,1.325163
1840,9.2312,0.1846,8.0081,0.1602,0.05,1.608708
1841,4.0052,0.0801,7.9912,0.1598,0.05,1.405788
1842,9.8137,0.1963,8.0286,0.1606,0.05,1.431097
1843,7.9556,0.1591,8.0538,0.1611,0.05,1.370039
1844,5.5164,0.1103,8.0547,0.1611,0.05,1.236058
1845,2.4602,0.0492,7.922,0.1584,0.05,1.146184
1846,6.0844,0.1217,7.9156,0.1583,0.05,1.343733
1847,7.0698,0.1414,7.8647,0.1573,0.05,1.265043
1848,16.4832,0.3297,7.9656,0.1593,0.05,1.193553
1849,9.0771,0.1815,7.9909,0.1598,0.05,1.213466
1850,9.9608,0.1992,8.0235,0.1605,0.05,1.565842
1851,5.0098,0.1002,7.9699,0.1594,0.05,1.202813
1852,6.2642,0.1253,7.9924,0.1598,0.05,1.244583
1853,6.4374,0.1287,7.9719,0.1594,0.05,1.320076
1854,6.4481,0.129,7.9386,0.1588,0.05,1.42622
1855,6.4164,0.1283,7.916,0.1583,0.05,1.21255
1856,5.2379,0.1048,7.8265,0.1565,0.05,1.270154
1857,4.3218,0.0864,7.8137,0.1563,0.05,1.380447
1858,5.7754,0.1155,7.8304,0.1566,0.05,1.265511
1859,4.052,0.081,7.8085,0.1562,0.05,1.21344
1860,4.3219,0.0864,7.7322,0.1546,0.05,1.412268
1861,8.2191,0.1644,7.7593,0.1552,0.05,1.359719
1862,5.3073,0.1061,7.4915,0.1498,0.05,1.405922
1863,6.4404,0.1288,7.5115,0.1502,0.05,1.312066
1864,4.08,0.0816,7.4526,0.1491,0.05,1.272317
1865,3.0333,0.0607,7.3973,0.1479,0.05,1.206668
1866,4.7591,0.0952,7.3956,0.1479,0.05,1.177884
1867,5.6658,0.1133,7.4059,0.1481,0.05,1.275924
1868,7.9227,0.1585,7.4169,0.1483,0.05,1.176986
1869,16.6438,0.3329,7.5246,0.1505,0.05,1.32282
1870,5.3375,0.1068,7.5014,0.15,0.05,1.375393
1871,4.7858,0.0957,7.4939,0.1499,0.05,1.340342
1872,10.7022,0.214,7.5457,0.1509,0.05,1.429986
1873,6.1325,0.1227,7.5117,0.1502,0.05,1.37655
1874,22.789,0.4558,7.6842,0.1537,0.05,1.23506
1875,5.1402,0.1028,7.6887,0.1538,0.05,1.306995
1876,4.9544,0.0991,7.6795,0.1536,0.05,1.15607
1877,13.5913,0.2718,7.7573,0.1551,0.05,1.278008
1878,3.4138,0.0683,7.717,0.1543,0.05,1.420627
1879,3.1482,0.063,7.6813,0.1536,0.05,1.650958
1880,12.2771,0.2455,7.7693,0.1554,0.05,1.374848
1881,6.8842,0.1377,7.652,0.153,0.05,1.334039
1882,5.0347,0.1007,7.6703,0.1534,0.05,1.19368
1883,5.108,0.1022,7.6956,0.1539,0.05,1.176257
1884,2.7524,0.055,7.6617,0.1532,0.05,1.305037
1885,5.0207,0.1004,7.6487,0.153,0.05,1.134432
1886,20.0608,0.4012,7.7998,0.156,0.05,1.444234
1887,5.3529,0.1071,7.4788,0.1496,0.05,1.275097
1888,7.1419,0.1428,7.4799,0.1496,0.05,1.113414
1889,5.6169,0.1123,7.3358,0.1467,0.05,1.312861
1890,5.6612,0.1132,7.2928,0.1459,0.05,1.148175
1891,7.6623,0.1532,7.302,0.146,0.05,1.253653
1892,6.0965,0.1219,7.2785,0.1456,0.05,1.156122
1893,20.319,0.4064,7.2847,0.1457,0.05,1.126785
1894,8.2809,0.1656,7.3062,0.1461,0.05,1.203366
1895,20.3283,0.4066,7.4454,0.1489,0.05,1.062587
1896,6.8154,0.1363,7.4751,0.1495,0.05,1.414032
1897,2.5352,0.0507,7.4538,0.1491,0.05,1.155998
1898,4.9276,0.0986,7.4425,0.1488,0.05,1.285084
1899,3.006,0.0601,7.3344,0.1467,0.05,1.204783
1900,8.0552,0.1611,7.3595,0.1472,0.05,1.26717
1901,10.2361,0.2047,7.3364,0.1467,0.05,1.143696
1902,3.0302,0.0606,7.289,0.1458,0.05,1.118859
1903,7.4345,0.1487,7.3354,0.1467,0.05,1.424482
1904,4.5232,0.0905,7.1261,0.1425,0.05,1.228343
1905,4.6135,0.0923,7.1412,0.1428,0.05,1.307155
1906,5.712,0.1142,7.1721,0.1434,0.05,1.333124
1907,3.8091,0.0762,7.1509,0.143,0.05,1.37917
1908,2.4687,0.0494,7.099,0.142,0.05,0.988796
1909,8.5842,0.1717,7.1229,0.1425,0.05,1.099283
1910,5.8803,0.1176,7.1432,0.1429,0.05,1.09483
1911,10.0232,0.2005,7.1653,0.1433,0.05,1.038274
1912,5.7777,0.1156,7.1595,0.1432,0.05,1.018104
1913,5.506,0.1101,7.1882,0.1438,0.05,1.075175
1914,10.9969,0.2199,7.2261,0.1445,0.05,1.19473
1915,6.9343,0.1387,7.2592,0.1452,0.05,1.321457
1916,12.7845,0.2557,7.36,0.1472,0.05,1.153706
1917,5.6224,0.1124,7.3536,0.1471,0.05,1.192831
1918,5.5595,0.1112,7.3358,0.1467,0.05,1.223511
1919,3.6562,0.0731,7.3486,0.147,0.05,1.189831
1920,5.8821,0.1176,7.3353,0.1467,0.05,1.071996
1921,5.3442,0.1069,7.2429,0.1449,0.05,1.401702
1922,4.567,0.0913,7.2432,0.1449,0.05,1.286232
1923,20.8967,0.4179,7.4051,0.1481,0.05,1.123274
1924,10.7602,0.2152,7.4615,0.1492,0.05,1.280204
1925,4.3975,0.088,7.4655,0.1493,0.05,1.417634
1926,13.4325,0.2687,7.5099,0.1502,0.05,1.167278
1927,5.8062,0.1161,7.4901,0.1498,0.05,1.111967
1928,8.2409,0.1648,7.4826,0.1497,0.05,1.381645
1929,5.0298,0.1006,7.4584,0.1492,0.05,1.207593
1930,11.222,0.2244,7.4163,0.1483,0.05,1.240399
1931,5.94,0.1188,7.4288,0.1486,0.05,1.308053
1932,8.4944,0.1699,7.4737,0.1495,0.05,1.093932
1933,6.5582,0.1312,7.5013,0.15,0.05,1.086098
1934,4.9114,0.0982,7.2502,0.145,0.05,0.952714
1935,12.8334,0.2567,7.3384,0.1468,0.05,1.195297
1936,4.5753,0.0915,7.3412,0.1468,0.05,1.168781
1937,4.3181,0.0864,7.3414,0.1468,0.05,1.156126
1938,5.0532,0.1011,7.2994,0.146,0.05,1.138281
1939,11.9083,0.2382,7.3627,0.1473,0.05,1.210465
1940,4.6018,0.092,7.3164,0.1463,0.05,1.324318
1941,22.4904,0.4498,7.5013,0.15,0.05,1.222476
1942,6.6384,0.1328,7.4695,0.1494,0.05,1.298558
1943,4.452,0.089,7.4345,0.1487,0.05,0.961427
1944,14.5493,0.291,7.5248,0.1505,0.05,1.204423
1945,9.1021,0.182,7.5912,0.1518,0.05,1.142899
1946,3.0605,0.0612,7.561,0.1512,0.05,1.294463
1947,3.2429,0.0649,7.5227,0.1505,0.05,1.033422
1948,9.2504,0.185,7.4504,0.149,0.05,1.22368
1949,6.0917,0.1218,7.4205,0.1484,0.05,1.108019
1950,5.2101,0.1042,7.373,0.1475,0.05,1.231928
1951,12.8305,0.2566,7.4512,0.149,0.05,1.091932
1952,5.2909,0.1058,7.4415,0.1488,0.05,1.531985
1953,3.8524,0.077,7.4156,0.1483,0.05,1.044112
1954,3.7893,0.0758,7.3891,0.1478,0.05,1.247463
1955,5.2211,0.1044,7.3771,0.1475,0.05,1.302171
1956,3.6148,0.0723,7.3609,0.1472,0.05,0.858134
1957,2.4856,0.0497,7.3425,0.1469,0.05,1.05817
1958,5.475,0.1095,7.3395,0.1468,0.05,1.064359
1959,7.8996,0.158,7.378,0.1476,0.05,1.226766
1960,4.853,0.0971,7.3833,0.1477,0.05,1.192953
1961,7.3354,0.1467,7.3745,0.1475,0.05,1.21715
1962,6.0821,0.1216,7.3822,0.1476,0.05,1.086643
1963,6.4681,0.1294,7.3825,0.1476,0.05,1.120738
1964,5.3044,0.1061,7.3947,0.1479,0.05,1.028928
1965,8.2569,0.1651,7.447,0.1489,0.05,1.314253
1966,8.5903,0.1718,7.4853,0.1497,0.05,1.099974
1967,9.6889,0.1938,7.5255,0.1505,0.05,1.079279
1968,6.1409,0.1228,7.5077,0.1502,0.05,1.04624
1969,4.6129,0.0923,7.3874,0.1477,0.05,1.223614
1970,5.3559,0.1071,7.3876,0.1478,0.05,1.051559
1971,34.9681,0.6994,7.6894,0.1538,0.05,1.034247
1972,14.0135,0.2803,7.7225,0.1544,0.05,0.860261
1973,4.8904,0.0978,7.7101,0.1542,0.05,0.946944
1974,2.9499,0.059,7.5117,0.1502,0.05,0.969773
1975,4.4998,0.09,7.5053,0.1501,0.05,1.033092
1976,11.4791,0.2296,7.5705,0.1514,0.05,1.080727
1977,4.1503,0.083,7.4761,0.1495,0.05,1.029668
1978,7.651,0.153,7.5185,0.1504,0.05,1.137043
1979,8.9762,0.1795,7.5768,0.1515,0.05,1.142216
1980,6.0701,0.1214,7.5147,0.1503,0.05,0.921886
1981,4.1244,0.0825,7.4871,0.1497,0.05,1.133933
1982,6.305,0.1261,7.4998,0.15,0.05,1.194956
1983,20.7081,0.4142,7.6558,0.1531,0.05,0.960401
1984,12.1328,0.2427,7.7496,0.155,0.05,1.009788
1985,3.191,0.0638,7.7313,0.1546,0.05,1.146337
1986,5.1979,0.104,7.5827,0.1517,0.05,1.185682
1987,9.5724,0.1914,7.6249,0.1525,0.05,1.157142
1988,14.8886,0.2978,7.7023,0.154,0.05,0.944626
1989,14.6236,0.2925,7.7924,0.1558,0.05,1.100447
1990,11.2902,0.2258,7.8487,0.157,0.05,1.014567
1991,10.4693,0.2094,7.8768,0.1575,0.05,1.122006
1992,3.231,0.0646,7.8481,0.157,0.05,1.007041
1993,7.0765,0.1415,7.7157,0.1543,0.05,0.928092
1994,4.2364,0.0847,7.6753,0.1535,0.05,1.113476
1995,34.193,0.6839,7.8139,0.1563,0.05,1.207862
1996,3.5271,0.0705,7.781,0.1556,0.05,1.127256
1997,6.5394,0.1308,7.8211,0.1564,0.05,1.0453
1998,7.6093,0.1522,7.8479,0.157,0.05,1.293714
1999,9.5277,0.1906,7.9131,0.1583,0.05,1.090357
2000,4.4203,0.0884,7.8767,0.1575,0.05,1.045559
2001,5.7705,0.1154,7.8321,0.1566,0.05,1.192791
2002,7.8906,0.1578,7.8807,0.1576,0.05,1.387935
2003,12.5744,0.2515,7.9321,0.1586,0.05,1.118534
2004,6.0957,0.1219,7.9478,0.159,0.05,0.994336
2005,3.7648,0.0753,7.9393,0.1588,0.05,1.070836
2006,3.3949,0.0679,7.9162,0.1583,0.05,0.974285
2007,7.4131,0.1483,7.9522,0.159,0.05,1.104223
2008,3.5432,0.0709,7.9629,0.1593,0.05,1.078067
2009,3.7688,0.0754,7.9148,0.1583,0.05,0.916187
2010,4.2135,0.0843,7.8981,0.158,0.05,0.95853
2011,3.374,0.0675,7.8316,0.1566,0.05,1.245925
2012,4.0041,0.0801,7.8139,0.1563,0.05,0.999551
2013,19.9029,0.3981,7.9579,0.1592,0.05,0.840484
2014,5.1642,0.1033,7.8995,0.158,0.05,1.063402
2015,5.1559,0.1031,7.8817,0.1576,0.05,1.078354
2016,10.0628,0.2013,7.8545,0.1571,0.05,0.918765
2017,4.5462,0.0909,7.8438,0.1569,0.05,0.92309
2018,7.5013,0.15,7.8632,0.1573,0.05,0.975337
2019,8.9408,0.1788,7.916,0.1583,0.05,1.063057
2020,43.0064,0.8601,8.2873,0.1657,0.05,1.024054
2021,2.896,0.0579,8.2628,0.1653,0.05,1.24846
2022,13.6,0.272,8.3531,0.1671,0.05,1.05361
2023,3.8097,0.0762,8.1823,0.1636,0.05,1.278645
2024,4.9698,0.0994,8.1244,0.1625,0.05,1.012598
2025,3.512,0.0702,8.1155,0.1623,0.05,0.996991
2026,6.7421,0.1348,8.0486,0.161,0.05,0.926955
2027,5.723,0.1145,8.0478,0.161,0.05,0.91619
2028,5.023,0.1005,8.0156,0.1603,0.05,1.066925
2029,7.1039,0.1421,8.0363,0.1607,0.05,0.940426
2030,5.904,0.1181,7.9831,0.1597,0.05,0.835819
2031,6.8033,0.1361,7.9918,0.1598,0.05,1.160787
2032,9.3687,0.1874,8.0005,0.16,0.05,1.117954
2033,5.0196,0.1004,7.9851,0.1597,0.05,0.899547
2034,4.9375,0.0988,7.9854,0.1597,0.05,1.108978
2035,15.5483,0.311,8.0125,0.1603,0.05,1.023767
2036,6.2203,0.1244,8.029,0.1606,0.05,0.983594
2037,3.6723,0.0734,8.0225,0.1605,0.05,1.112991
2038,13.5369,0.2707,8.1074,0.1621,0.05,1.122306
2039,19.0287,0.3806,8.1786,0.1636,0.05,1.090177
2040,20.5298,0.4106,8.3379,0.1668,0.05,1.050051
2041,16.5704,0.3314,8.2787,0.1656,0.05,1.075799
2042,5.1756,0.1035,8.264,0.1653,0.05,0.813947
2043,5.6407,0.1128,8.2759,0.1655,0.05,1.228244
2044,4.269,0.0854,8.1731,0.1635,0.05,1.123626
2045,6.0398,0.1208,8.1425,0.1628,0.05,0.950409
2046,11.5938,0.2319,8.2278,0.1646,0.05,1.03015
2047,4.0663,0.0813,8.2361,0.1647,0.05,1.077849
2048,3.7913,0.0758,8.1815,0.1636,0.05,1.177986
2049,2.9062,0.0581,8.1496,0.163,0.05,0.986854
2050,8.4624,0.1692,8.1821,0.1636,0.05,1.039384
2051,10.3025,0.206,8.1569,0.1631,0.05,0.970728
2052,29.9634,0.5993,8.4036,0.1681,0.05,1.077542
2053,3.1549,0.0631,8.3966,0.1679,0.05,1.082246
2054,5.6939,0.1139,8.4156,0.1683,0.05,0.975704
2055,3.823,0.0765,8.4017,0.168,0.05,1.059649
2056,17.7386,0.3548,8.5429,0.1709,0.05,1.127348
2057,7.2541,0.1451,8.5906,0.1718,0.05,1.021555
2058,23.9581,0.4792,8.7754,0.1755,0.05,0.932125
2059,23.6998,0.474,8.9334,0.1787,0.05,0.978552
2060,5.7681,0.1154,8.9426,0.1789,0.05,1.00335
2061,6.792,0.1358,8.9371,0.1787,0.05,1.049396
2062,4.68,0.0936,8.9231,0.1785,0.05,0.915884
2063,5.6496,0.113,8.9149,0.1783,0.05,1.062857
2064,15.1982,0.304,9.0139,0.1803,0.05,0.937084
2065,6.4806,0.1296,8.9961,0.1799,0.05,1.135475
2066,7.0684,0.1414,8.9809,0.1796,0.05,1.185041
2067,5.0307,0.1006,8.9343,0.1787,0.05,1.044876
2068,2.533,0.0507,8.8982,0.178,0.05,1.050868
2069,3.9977,0.08,8.8921,0.1778,0.05,1.039687
2070,6.0724,0.1214,8.8992,0.178,0.05,1.049631
2071,14.9298,0.2986,8.6989,0.174,0.05,1.018599
2072,4.5822,0.0916,8.6045,0.1721,0.05,0.945553
2073,3.8235,0.0765,8.5939,0.1719,0.05,1.04254
2074,20.6245,0.4125,8.7706,0.1754,0.05,0.856396
2075,6.7481,0.135,8.7931,0.1759,0.05,1.119771
2076,9.4509,0.189,8.7728,0.1755,0.05,0.967122
2077,15.9748,0.3195,8.8911,0.1778,0.05,1.05966
2078,3.6881,0.0738,8.8514,0.177,0.05,1.139797
2079,9.7641,0.1953,8.8593,0.1772,0.05,1.029786
2080,21.9751,0.4395,9.0184,0.1804,0.05,0.976971
2081,3.4038,0.0681,9.0112,0.1802,0.05,0.928254
2082,4.3605,0.0872,8.9917,0.1798,0.05,1.027548
2083,4.9624,0.0992,8.8343,0.1767,0.05,0.99499
2084,5.0891,0.1018,8.7638,0.1753,0.05,1.064975
2085,35.7432,0.7149,9.0893,0.1818,0.05,1.104237
2086,12.3664,0.2473,9.161,0.1832,0.05,1.065157
2087,12.2963,0.2459,9.1883,0.1838,0.05,1.018405
2088,6.6217,0.1324,9.1056,0.1821,0.05,0.988796
2089,4.729,0.0946,9.0067,0.1801,0.05,1.182918
2090,5.6237,0.1125,8.95,0.179,0.05,1.16537
2091,7.1264,0.1425,8.9166,0.1783,0.05,1.178942
2092,11.6011,0.6445,9.0003,0.1841,0.05,0.725296
2093,6.1816,0.1236,8.9913,0.184,0.05,0.914377
2094,4.0676,0.0814,8.9896,0.1839,0.05,1.157502
2095,9.1844,0.1837,8.7395,0.1789,0.05,0.890582
2096,3.2814,0.0656,8.7371,0.1789,0.05,1.402565
2097,5.7329,0.1147,8.729,0.1787,0.05,1.084907
2098,5.3951,0.1079,8.7069,0.1783,0.05,0.940766
2099,6.3208,0.1264,8.6748,0.1776,0.05,1.18549
2100,4.9895,0.0998,8.6805,0.1777,0.05,1.229546
2101,5.1322,0.1026,8.6741,0.1776,0.05,0.979991
2102,3.5396,0.0708,8.6306,0.1767,0.05,0.832397
2103,7.0247,0.1405,8.5751,0.1756,0.05,0.944759
2104,6.1237,0.1225,8.5754,0.1756,0.05,0.97543
2105,6.6156,0.1323,8.6039,0.1762,0.05,1.003684
2106,4.4504,0.089,8.6144,0.1764,0.05,1.133425
2107,4.7371,0.0947,8.5877,0.1759,0.05,1.146525
2108,4.9397,0.0988,8.6016,0.1762,0.05,1.062867
2109,10.146,0.2029,8.6654,0.1774,0.05,1.076099
2110,5.4701,0.1094,8.678,0.1777,0.05,0.967916
2111,8.41,0.1682,8.7283,0.1787,0.05,1.120723
2112,2.774,0.0555,8.716,0.1784,0.05,1.279109
2113,24.4277,0.4886,8.7613,0.1794,0.05,1.021367
2114,4.2035,0.0841,8.7517,0.1792,0.05,1.17174
2115,6.4755,0.1295,8.7649,0.1794,0.05,1.128322
2116,6.1242,0.1225,8.7255,0.1786,0.05,0.904816
2117,13.0531,0.2611,8.8106,0.1803,0.05,0.938869
2118,5.0458,0.1009,8.786,0.1798,0.05,1.222425
2119,18.1381,0.3628,8.878,0.1817,0.05,1.048861
2120,4.8886,0.0978,8.4968,0.1741,0.05,1.032347
2121,10.1432,0.2029,8.5693,0.1755,0.05,0.960302
2122,3.6971,0.0739,8.4702,0.1735,0.05,1.056268
2123,4.3716,0.0874,8.4759,0.1736,0.05,0.992462
2124,6.3664,0.1273,8.4898,0.1739,0.05,1.104783
2125,3.3887,0.0678,8.4886,0.1739,0.05,1.015918
2126,6.8304,0.1366,8.4895,0.1739,0.05,1.144872
2127,9.5749,0.1915,8.528,0.1747,0.05,0.947104
2128,14.1394,0.2828,8.6192,0.1765,0.05,1.009262
2129,4.7199,0.0944,8.5953,0.176,0.05,0.898351
2130,4.8259,0.0965,8.5845,0.1758,0.05,1.053211
2131,5.9193,0.1184,8.5757,0.1756,0.05,1.062775
2132,5.5064,0.1101,8.5371,0.1749,0.05,1.12322
2133,4.0554,0.0811,8.5274,0.1747,0.05,1.024362
2134,8.8334,0.1767,8.5664,0.1755,0.05,0.958898
2135,8.8537,0.1771,8.4995,0.1741,0.05,1.059596
2136,5.8634,0.1173,8.4959,0.174,0.05,0.954676
2137,3.3091,0.0662,8.4923,0.174,0.05,1.024229
2138,4.7249,0.0945,8.4041,0.1722,0.05,0.860544
2139,9.659,0.1932,8.3104,0.1703,0.05,0.982556
2140,14.9868,0.2997,8.255,0.1692,0.05,1.006952
2141,2.8468,0.0569,8.1178,0.1665,0.05,1.026433
2142,8.8687,0.1774,8.1547,0.1672,0.05,1.232919
2143,10.7379,0.2148,8.2057,0.1682,0.05,1.069778
2144,5.3848,0.1077,8.2168,0.1685,0.05,1.040684
2145,5.43,0.1086,8.2107,0.1683,0.05,0.999191
2146,8.5022,0.17,8.1798,0.1677,0.05,0.976559
2147,3.8739,0.0775,8.1779,0.1677,0.05,0.945714
2148,15.331,0.3066,8.2933,0.17,0.05,1.08429
2149,5.0018,0.1,8.3142,0.1704,0.05,0.979346
2150,21.0411,0.4208,8.44,0.1729,0.05,1.077482
2151,3.6187,0.0724,8.3732,0.1716,0.05,1.102526
2152,5.8993,0.118,8.1326,0.1668,0.05,1.041864
2153,12.7664,0.2553,8.2287,0.1687,0.05,1.121267
2154,5.0067,0.1001,8.2218,0.1686,0.05,1.053755
2155,5.6897,0.1138,8.2405,0.1689,0.05,1.058617
2156,2.9594,0.0592,8.0927,0.166,0.05,1.084422
2157,14.1499,0.283,8.1616,0.1674,0.05,1.002297
2158,7.2649,0.1453,7.9947,0.164,0.05,1.020207
2159,20.9102,0.4182,7.9668,0.1635,0.05,1.14113
2160,4.3533,0.0871,7.9527,0.1632,0.05,0.972095
2161,7.9102,0.1582,7.9638,0.1634,0.05,1.13327
2162,6.1496,0.123,7.9785,0.1637,0.05,0.994457
2163,4.3651,0.0873,7.9657,0.1634,0.05,1.079264
2164,5.9515,0.119,7.8732,0.1616,0.05,1.021309
2165,5.7467,0.1149,7.8659,0.1614,0.05,1.177602
2166,3.9477,0.079,7.8347,0.1608,0.05,1.049165
2167,4.4664,0.0893,7.829,0.1607,0.05,1.12118
2168,8.1172,0.1623,7.8849,0.1618,0.05,1.175481
2169,7.5735,0.1515,7.9206,0.1625,0.05,0.911871
2170,14.4266,0.2885,8.0042,0.1642,0.05,1.000111
2171,4.931,0.0986,7.9042,0.1622,0.05,0.97202
2172,6.1092,0.1222,7.9195,0.1625,0.05,1.006249
2173,12.8105,0.2562,8.0093,0.1643,0.05,1.163062
2174,9.1582,0.1832,7.8947,0.162,0.05,0.900034
2175,7.2466,0.1449,7.8996,0.1621,0.05,1.224714
2176,5.2019,0.104,7.8572,0.1613,0.05,1.115882
2177,5.312,0.1062,7.7505,0.1591,0.05,0.956077
2178,5.9113,0.1182,7.7728,0.1596,0.05,1.096333
2179,4.9299,0.0986,7.7244,0.1586,0.05,1.016218
2180,4.0705,0.0814,7.5454,0.155,0.05,0.963766
2181,12.4786,0.2496,7.6361,0.1568,0.05,0.953739
2182,4.3715,0.0874,7.6362,0.1568,0.05,0.971392
2183,5.2012,0.104,7.6386,0.1569,0.05,1.196194
2184,5.1806,0.1036,7.6395,0.1569,0.05,1.003533
2185,2.0243,0.0405,7.3023,0.1502,0.05,0.773654
2186,4.2424,0.0848,7.2211,0.1485,0.05,0.986162
2187,5.9209,0.1184,7.1574,0.1473,0.05,1.311634
2188,6.6777,0.1336,7.1579,0.1473,0.05,1.223591
2189,4.9046,0.0981,7.1597,0.1473,0.05,1.061849
2190,7.5996,0.152,7.1794,0.1477,0.05,1.066074
2191,5.4605,0.1092,7.1628,0.1474,0.05,1.043757
2192,5.4737,0.1095,7.1015,0.142,0.05,0.970199
2193,7.6501,0.153,7.1162,0.1423,0.05,1.118238
2194,6.9828,0.1397,7.1453,0.1429,0.05,0.990474
2195,2.753,0.0551,7.081,0.1416,0.05,1.004136
2196,4.7498,0.095,7.0957,0.1419,0.05,0.987989
2197,4.4404,0.0888,7.0828,0.1417,0.05,1.026888
2198,20.8552,0.4171,7.2374,0.1447,0.05,0.964974
2199,7.0809,0.1416,7.245,0.1449,0.05,1.041373
2200,3.1603,0.0632,7.2267,0.1445,0.05,0.917746
2201,32.1009,0.642,7.4964,0.1499,0.05,0.994816
2202,4.6165,0.0923,7.5071,0.1501,0.05,1.060041
2203,14.9952,0.2999,7.5868,0.1517,0.05,1.055909
2204,12.4506,0.249,7.6501,0.153,0.05,1.031126
2205,3.7928,0.0759,7.6219,0.1524,0.05,0.924988
2206,23.0934,0.4619,7.8083,0.1562,0.05,1.175736
2207,4.782,0.0956,7.8088,0.1562,0.05,0.990162
